"hhcode","casenum","date","weight_","day","month","year","thanaid","thanade","villid","villde","hhid","partcptn","hhtype","hhserial","relign","relhh","distance","lat_type","electric","samity","member","d_hat","d_bcentr","d_bank"
2531341,13,"5/10/99",1,24,2,99,25,"BRAHMANPARA",3,"",13,4,1,13,1,3,1.62000000476837,2,1,1,2,1,1.62000000476837,1.62000000476837
2531441,14,"5/10/99",1,4,3,99,25,"BRAHMANPARA",3,"",14,4,1,14,1,3,1.62000000476837,2,1,1,2,1.5,1.62000000476837,1.62000000476837
2531541,15,"5/10/99",1,26,3,99,25,"BRAHMANPARA",3,"",15,4,1,15,1,1,1.10000002384186,3,1,1,2,1.10000002384186,1.10000002384186,1.10000002384186
2531641,16,"5/10/99",1,27,3,99,25,"BRAHMANPARA",3,"",16,4,1,16,1,1,2.5,4,1,1,2,1,2.5,2.5
2531741,17,"5/10/99",1,21,2,99,25,"BRAHMANPARA",3,"",17,4,1,17,1,1,3,2,2,1,2,2,3,3
2540149,1,"7/07/99",1,16,7,99,25,"BRAHMANPARA",4,"",1,4,9,1,1,2,3.84999990463257,3,2,1,2,0.349999994039536,9.35000038146973,4.84999990463257
2540159,16,"10/09/99",1,15,7,99,25,"BRAHMANPARA",4,"",1,5,9,16,1,4,3,4,2,1,2,0.5,9.5,5
2540249,2,"10/09/99",1,28,7,99,25,"BRAHMANPARA",4,"",2,4,9,2,1,1,3.09999990463257,3,2,1,2,1,10,5.19999980926514
2540259,17,"10/09/99",1,12,8,99,25,"BRAHMANPARA",4,"",2,5,9,17,1,4,3,4,2,1,2,0.5,9.5,5
2540349,3,"10/09/99",1,24,7,99,25,"BRAHMANPARA",4,"",3,4,9,3,1,1,2.95000004768372,2,2,1,2,1,10,5.19999980926514
2540359,18,"10/09/99",1,17,7,99,25,"BRAHMANPARA",4,"",3,5,9,18,1,1,3,4,2,1,2,0.5,9.5,5
2540449,4,"10/09/99",1,10,8,99,25,"BRAHMANPARA",4,"",4,4,9,4,1,2,2.75,2,2,1,2,0.899999976158142,9.35000038146973,4.75
2540459,19,"10/09/99",1,13,8,99,25,"BRAHMANPARA",4,"",4,5,9,19,1,2,2.79999995231628,4,2,1,2,0.349999994039536,9.25,5.30000019073486
2540549,5,"10/09/99",1,19,7,99,25,"BRAHMANPARA",4,"",5,4,9,5,1,2,2.79999995231628,2,2,1,1,0.449999988079071,9.39999961853027,4.80000019073486
2540559,20,"10/09/99",1,20,7,99,25,"BRAHMANPARA",4,"",5,5,9,20,1,1,2.79999995231628,2,2,1,2,0.449999988079071,9.39999961853027,4.80000019073486
2540649,6,"10/09/99",1,18,7,99,25,"BRAHMANPARA",4,"",6,4,9,6,1,2,2.79999995231628,3,2,1,2,0.449999988079071,9.39999961853027,4.80000019073486
2540749,7,"10/09/99",1,5,8,99,25,"BRAHMANPARA",4,"",7,4,9,7,1,1,2.84999990463257,3,1,1,2,0.5,9.44999980926514,4.84999990463257
2540849,8,"10/09/99",1,7,8,99,25,"BRAHMANPARA",4,"",8,4,9,8,1,2,2.84999990463257,3,2,1,2,0.5,9.44999980926514,4.84999990463257
2540949,9,"10/09/99",1,6,8,99,25,"BRAHMANPARA",4,"",9,4,9,9,1,2,2.79999995231628,3,2,1,2,0.449999988079071,9.5,4.80000019073486
2541049,10,"10/09/99",1,23,7,99,25,"BRAHMANPARA",4,"",10,4,9,10,1,1,3.20000004768372,2,2,1,2,1.10000002384186,10.1000003814697,5.30000019073486
2541149,11,"10/09/99",1,21,7,99,25,"BRAHMANPARA",4,"",11,4,9,11,1,1,3.09999990463257,1,2,1,2,1,10,5.19999980926514
2541249,12,"10/09/99",1,4,8,99,25,"BRAHMANPARA",4,"",12,4,9,12,1,1,3.04999995231628,3,2,1,2,0.949999988079071,9.94999980926514,5.15000009536743
2541349,13,"10/09/99",1,26,7,99,25,"BRAHMANPARA",4,"",13,4,9,13,1,2,3.15000009536743,3,2,1,2,1.20000004768372,10.1999998092651,5.40000009536743
2541449,14,"10/09/99",1,25,7,99,25,"BRAHMANPARA",4,"",14,4,9,14,1,2,3.15000009536743,3,2,1,2,1.20000004768372,10.1999998092651,5.40000009536743
2541549,15,"10/09/99",1,27,7,99,25,"BRAHMANPARA",4,"",15,4,9,15,1,2,3.15000009536743,3,2,1,2,1.20000004768372,10.1999998092651,5.40000009536743
2610141,30,"7/09/99",1,26,5,99,26,"DAULATPUR",1,"",1,4,1,1,1,1,2,1,2,1,1,2.5,5.5,5.5
2610151,48,"7/09/99",1,27,5,99,26,"DAULATPUR",1,"",1,5,1,19,1,2,1.5,2,2,1,1,2.5,5.5,5.5
2610152,49,"7/09/99",1,3,6,99,26,"DAULATPUR",1,"",1,5,2,20,1,1,2,1,2,1,1,2,5,5
2610241,31,"7/09/99",1,22,5,99,26,"DAULATPUR",1,"",2,4,1,2,1,1,2.5,1,2,1,1,2.5,5.5,5.5
2610251,50,"7/09/99",1,24,5,99,26,"DAULATPUR",1,"",2,5,1,21,1,1,2,3,2,1,1,2,5,5
2610252,51,"7/09/99",1,31,5,99,26,"DAULATPUR",1,"",2,5,2,22,1,1,2,1,2,1,2,2,5,5
2610253,52,"7/09/99",1,1,6,99,26,"DAULATPUR",1,"",2,5,3,23,1,1,2,1,2,1,2,2,5,5
2610341,32,"7/09/99",1,16,5,99,26,"DAULATPUR",1,"",3,4,1,3,1,2,2.20000004768372,2,2,1,1,2.20000004768372,5.40000009536743,5.40000009536743
2610351,53,"7/09/99",1,13,5,99,26,"DAULATPUR",1,"",3,5,1,24,1,1,2,1,2,1,2,2,5,5
2610441,33,"7/09/99",1,11,5,99,26,"DAULATPUR",1,"",4,4,1,4,1,5,1.79999995231628,2,2,1,1,1.79999995231628,5,5
2610459,54,"7/09/99",1,30,5,99,26,"DAULATPUR",1,"",4,5,9,25,1,1,2,3,2,1,2,2,5,5
2610541,34,"7/09/99",1,4,5,99,26,"DAULATPUR",1,"",5,4,1,5,1,1,1.70000004768372,1,2,1,1,1.70000004768372,5.19999980926514,5.19999980926514
2610641,35,"7/09/99",1,2,5,99,26,"DAULATPUR",1,"",6,4,1,6,1,1,1.70000004768372,1,2,1,1,1.70000004768372,5,5
2610741,36,"7/09/99",1,15,5,99,26,"DAULATPUR",1,"",7,4,1,7,1,3,1.20000004768372,3,2,1,1,1.20000004768372,4.5,4.5
2610841,37,"7/09/99",1,7,6,99,26,"DAULATPUR",1,"",8,4,1,8,1,1,1.5,1,2,1,2,2,5,5
2610941,38,"7/09/99",1,5,6,99,26,"DAULATPUR",1,"",9,4,1,9,1,1,1.5,2,2,1,2,2.5,5,5
2611041,39,"7/09/99",1,20,5,99,26,"DAULATPUR",1,"",10,4,1,10,1,1,2,2,2,1,1,2,5,5
2611141,40,"7/09/99",1,18,5,99,26,"DAULATPUR",1,"",11,4,1,11,1,1,2,2,2,1,1,2,5,5
2611241,41,"7/09/99",1,6,5,99,26,"DAULATPUR",1,"",12,4,1,12,1,1,2,3,2,1,2,2,5.5,5.5
2611242,42,"7/09/99",1,13,6,99,26,"DAULATPUR",1,"",12,4,2,13,1,1,2,2,2,1,2,2,5.5,5.5
2611341,43,"7/09/99",1,23,5,99,26,"DAULATPUR",1,"",13,4,1,14,1,1,2.20000004768372,1,2,1,1,2.20000004768372,5,5
2611441,44,"7/09/99",1,29,5,99,26,"DAULATPUR",1,"",14,4,1,15,1,1,2,1,2,1,1,2,5,5
2611549,45,"7/09/99",1,9,6,99,26,"DAULATPUR",1,"",15,4,9,16,1,1,1.5,2,2,1,1,2,5,5
2611641,46,"7/09/99",1,8,5,99,26,"DAULATPUR",1,"",16,4,1,17,1,1,2,2,2,1,2,2,5.19999980926514,5.19999980926514
2611741,47,"7/09/99",1,9,5,99,26,"DAULATPUR",1,"",17,4,1,18,1,1,2,2,2,1,2,1.5,5,5
2620141,1,"5/10/99",1,1,3,99,26,"DAULATPUR",2,"",1,4,1,1,1,3,3,2,2,1,1,0.800000011920929,3.09999990463257,3.09999990463257
2620241,2,"5/04/99",1,28,2,99,26,"DAULATPUR",2,"",2,4,1,2,1,1,0.200000002980232,2,2,1,1,0.800000011920929,3.09999990463257,3.09999990463257
2620251,18,"5/04/99",1,26,2,99,26,"DAULATPUR",2,"",2,5,1,18,1,1,0.600000023841858,4,1,1,1,0.200000002980232,3.40000009536743,3.40000009536743
2620341,3,"5/04/99",1,7,3,99,26,"DAULATPUR",2,"",3,4,1,3,1,3,0.600000023841858,1,2,1,1,0.400000005960464,3.40000009536743,3.40000009536743
2620351,19,"5/04/99",1,19,2,99,26,"DAULATPUR",2,"",3,5,1,19,1,3,0.25,2,1,1,2,1,3,3
2620441,4,"5/04/99",1,7,3,99,26,"DAULATPUR",2,"",4,4,1,4,1,2,0.600000023841858,2,2,1,1,0.5,3.5,3.5
2620459,20,"5/04/99",1,9,3,99,26,"DAULATPUR",2,"",4,5,9,20,1,1,0.150000005960464,3,2,1,1,0.699999988079071,3.15000009536743,3.15000009536743
2620549,5,"5/04/99",1,6,3,99,26,"DAULATPUR",2,"",5,4,9,5,1,1,0.699999988079071,1,2,1,2,0.400000005960464,3.59999990463257,3.59999990463257
2620641,6,"5/04/99",1,23,2,99,26,"DAULATPUR",2,"",6,4,1,6,1,2,0.25,1,2,1,1,1,3,3
2620741,7,"5/04/99",1,27,2,99,26,"DAULATPUR",2,"",7,4,1,7,1,1,0.300000011920929,2,2,1,1,1,3,3
2620841,8,"5/04/99",1,25,2,99,26,"DAULATPUR",2,"",8,4,1,8,1,1,0.400000005960464,1,2,1,2,1,3.20000004768372,3.20000004768372
2620941,9,"5/04/99",1,25,2,99,26,"DAULATPUR",2,"",9,4,1,9,1,5,0.400000005960464,3,1,1,2,1,3.20000004768372,3.20000004768372
2621041,10,"5/04/99",1,18,2,99,26,"DAULATPUR",2,"",10,4,1,10,1,2,0.200000002980232,2,2,1,1,1,3,3
2621141,11,"5/04/99",1,2,3,99,26,"DAULATPUR",2,"",11,4,1,11,1,1,0.25,1,2,1,1,0.800000011920929,3.20000004768372,3.20000004768372
2621241,12,"5/04/99",1,4,3,99,26,"DAULATPUR",2,"",12,4,1,12,1,1,0.300000011920929,1,2,1,1,0.699999988079071,3.20000004768372,3.20000004768372
2621341,13,"5/04/99",1,3,3,99,26,"DAULATPUR",2,"",13,4,1,13,2,2,0.300000011920929,2,2,1,1,0.800000011920929,3.20000004768372,3.20000004768372
2621441,14,"5/04/99",1,22,2,99,26,"DAULATPUR",2,"",14,4,1,14,1,2,0.200000002980232,2,2,1,2,1,3,3
2621541,15,"5/04/99",1,24,2,99,26,"DAULATPUR",2,"",15,4,1,15,1,1,0.200000002980232,1,1,1,1,1,3,3
2621641,16,"5/04/99",1,20,2,99,26,"DAULATPUR",2,"",16,4,1,16,1,8,0.25,2,1,1,1,0.5,3,3
2621741,17,"5/04/99",1,21,2,99,26,"DAULATPUR",2,"",17,4,1,17,1,2,0.25,2,2,1,1,1,3,3
2630141,127,"6/09/99",1,3,4,99,26,"DAULATPUR",3,"",1,4,1,1,1,1,3.5,2,2,1,1,1.20000004768372,6.5,6.5
2630151,138,"6/10/99",1,13,4,99,26,"DAULATPUR",3,"",1,5,1,12,1,1,3.40000009536743,2,2,1,2,1.29999995231628,6.40000009536743,6.40000009536743
2630152,139,"6/10/99",1,24,4,99,26,"DAULATPUR",3,"",1,5,2,13,1,1,3.20000004768372,2,2,1,2,1.39999997615814,6.19999980926514,6.19999980926514
2630241,128,"6/09/99",1,1,4,99,26,"DAULATPUR",3,"",2,4,1,2,1,1,3.5,2,2,1,1,1.20000004768372,6.5,6.5
2630251,140,"6/10/99",1,18,4,99,26,"DAULATPUR",3,"",2,5,1,14,1,2,3.20000004768372,1,2,1,1,1.5,6.19999980926514,6.19999980926514
2630341,129,"6/09/99",1,14,4,99,26,"DAULATPUR",3,"",3,4,1,3,1,2,3.09999990463257,1,2,1,2,1.39999997615814,6,6
2630441,130,"6/09/99",1,5,4,99,26,"DAULATPUR",3,"",4,4,1,4,1,1,3.59999990463257,2,2,1,1,0.699999988079071,6.59999990463257,6.59999990463257
2630459,141,"6/10/99",1,29,4,99,26,"DAULATPUR",3,"",4,5,9,15,1,1,3.29999995231628,1,2,1,2,1.39999997615814,6.19999980926514,6.19999980926514
2630641,131,"6/09/99",1,7,4,99,26,"DAULATPUR",3,"",6,4,1,5,1,12,3.5,2,2,1,2,0.699999988079071,6.59999990463257,6.59999990463257
2630841,132,"6/09/99",1,10,4,99,26,"DAULATPUR",3,"",8,4,1,6,1,1,3.59999990463257,1,2,1,2,0.699999988079071,3.59999990463257,3.59999990463257
2631141,133,"6/09/99",1,27,4,99,26,"DAULATPUR",3,"",11,4,1,7,1,1,3.09999990463257,2,2,1,2,1.5,6,6
2631241,134,"6/09/99",1,20,4,99,26,"DAULATPUR",3,"",12,4,1,8,1,1,3.09999990463257,2,2,1,2,1.5,6,6
2631341,135,"6/09/99",1,22,4,99,26,"DAULATPUR",3,"",13,4,1,9,1,1,3,2,2,1,2,1.5,6,6
2631541,136,"6/09/99",1,16,4,99,26,"DAULATPUR",3,"",15,4,1,10,1,1,3.40000009536743,1,2,1,2,1.60000002384186,6.30000019073486,6.30000019073486
2631741,137,"6/10/99",1,11,4,99,26,"DAULATPUR",3,"",17,4,1,11,1,1,3.70000004768372,1,2,1,1,1.29999995231628,6.80000019073486,6.80000019073486
2710141,1,"5/10/99",1,18,3,99,27,"FARIDPUR SADAR",1,"",1,4,1,1,1,1,0.200000002980232,3,1,1,2,1,2.5,0.5
2710151,18,"5/04/99",1,9,3,99,27,"FARIDPUR SADAR",1,"",1,5,1,18,1,3,1,4,1,1,2,1.5,3,2
2710241,2,"5/04/99",1,8,3,99,27,"FARIDPUR SADAR",1,"",2,4,1,2,1,1,1,3,2,1,1,1.5,3,1
2710251,19,"5/04/99",1,5,3,99,27,"FARIDPUR SADAR",1,"",2,5,1,19,1,2,1,2,2,1,2,1.5,3,2
2710341,3,"5/04/99",1,2,3,99,27,"FARIDPUR SADAR",1,"",3,4,1,3,1,1,1,3,2,1,1,0.5,1.5,1
2710351,20,"5/04/99",1,1,3,99,27,"FARIDPUR SADAR",1,"",3,5,1,20,1,3,1,2,2,1,2,1.5,3,2.5
2710441,4,"5/04/99",1,28,2,99,27,"FARIDPUR SADAR",1,"",4,4,1,4,1,2,1,2,2,1,2,1.5,3,2.5
2710459,21,"5/04/99",1,21,3,99,27,"FARIDPUR SADAR",1,"",4,5,9,21,2,1,1,3,2,1,2,1.5,3,2
2710541,5,"5/04/99",1,7,3,99,27,"FARIDPUR SADAR",1,"",5,4,1,5,1,1,1.5,3,2,1,2,1.5,3,2
2710641,6,"5/04/99",1,10,3,99,27,"FARIDPUR SADAR",1,"",6,4,1,6,1,1,1.5,3,2,1,2,2,3.5,2.5
2710642,7,"5/04/99",1,7,3,99,27,"FARIDPUR SADAR",1,"",6,4,2,7,1,1,1.5,3,2,1,1,2,3.5,2.5
2710741,8,"5/04/99",1,22,2,99,27,"FARIDPUR SADAR",1,"",7,4,1,8,1,1,0.100000001490116,4,2,1,2,0.5,2,1
2710841,9,"5/04/99",1,9,3,99,27,"FARIDPUR SADAR",1,"",8,4,1,9,1,5,0.200000002980232,2,2,1,2,0.5,2,1.5
2710941,10,"5/04/99",1,20,3,99,27,"FARIDPUR SADAR",1,"",9,4,1,10,1,2,0.100000001490116,4,1,1,2,0.5,2,1
2711041,11,"5/04/99",1,19,2,99,27,"FARIDPUR SADAR",1,"",10,4,1,11,1,1,0.200000002980232,3,2,1,2,0.5,2,1
2711141,12,"5/04/99",1,23,2,99,27,"FARIDPUR SADAR",1,"",11,4,1,12,2,1,0.0500000007450581,3,1,1,2,0.200000002980232,2,1
2711241,13,"5/04/99",1,26,2,99,27,"FARIDPUR SADAR",1,"",12,4,1,13,1,1,0.0199999995529652,4,1,1,1,1,2.5,0.75
2711341,14,"5/04/99",1,16,3,99,27,"FARIDPUR SADAR",1,"",13,4,1,14,1,1,0.5,4,2,1,1,1,2.5,0.5
2711541,15,"5/04/99",1,25,2,99,27,"FARIDPUR SADAR",1,"",15,4,1,15,1,1,0.200000002980232,3,1,1,2,0.5,2,1
2711641,16,"5/04/99",1,24,2,99,27,"FARIDPUR SADAR",1,"",16,4,1,16,2,6,0.0199999995529652,2,2,1,2,0.400000005960464,2,1
2711741,17,"5/04/99",1,11,3,99,27,"FARIDPUR SADAR",1,"",17,4,1,17,1,8,0.400000005960464,4,1,1,2,0.5,1.5,1
2720141,47,"6/20/99",1,25,4,99,27,"FARIDPUR SADAR",2,"",1,4,1,1,1,1,0.100000001490116,4,1,1,2,1,1,0.5
2720151,68,"6/22/99",1,20,4,99,27,"FARIDPUR SADAR",2,"",1,5,1,22,1,1,1,2,2,1,2,1,2.5,1.5
2720241,48,"6/20/99",1,3,4,99,27,"FARIDPUR SADAR",2,"",2,4,1,2,2,2,0.200000002980232,3,1,1,1,1,1,0.5
2720251,69,"6/22/99",1,16,4,99,27,"FARIDPUR SADAR",2,"",2,5,1,23,1,1,1,2,2,1,1,1.5,3,1
2720341,49,"6/22/99",1,8,4,99,27,"FARIDPUR SADAR",2,"",3,4,1,3,2,3,0.100000001490116,4,1,1,2,1,1,0.5
2720342,50,"6/22/99",1,9,4,99,27,"FARIDPUR SADAR",2,"",3,4,2,4,2,1,0.100000001490116,4,1,1,2,1,1,0.5
2720343,51,"6/22/99",1,4,4,99,27,"FARIDPUR SADAR",2,"",3,4,3,5,2,2,0.100000001490116,4,1,1,2,1,1,0.5
2720344,52,"6/22/99",1,31,3,99,27,"FARIDPUR SADAR",2,"",3,4,4,6,2,2,1,1,1,1,1,2,1,1
2720351,70,"6/22/99",1,13,4,99,27,"FARIDPUR SADAR",2,"",3,5,1,24,1,1,1,2,1,1,2,1.5,2.5,1
2720441,53,"6/22/99",1,26,3,99,27,"FARIDPUR SADAR",2,"",4,4,1,7,2,2,0.75,3,1,1,2,1,1,1
2720459,71,"6/22/99",1,30,4,99,27,"FARIDPUR SADAR",2,"",4,5,9,25,1,2,0.100000001490116,4,1,1,2,1,1,1
2720541,54,"6/22/99",1,27,4,99,27,"FARIDPUR SADAR",2,"",5,4,1,8,1,1,0.200000002980232,2,2,1,1,1,1,1
2720641,55,"6/22/99",1,28,4,99,27,"FARIDPUR SADAR",2,"",6,4,1,9,1,1,0.300000011920929,4,1,1,2,1.5,1.5,1.5
2720741,56,"6/22/99",1,15,4,99,27,"FARIDPUR SADAR",2,"",7,4,1,10,1,2,0.5,3,2,1,2,1,1.5,1.5
2720841,57,"6/22/99",1,6,4,99,27,"FARIDPUR SADAR",2,"",8,4,1,11,1,2,0.5,4,1,1,2,1,1,1
2720941,58,"6/22/99",1,27,3,99,27,"FARIDPUR SADAR",2,"",9,4,1,12,1,1,0.5,4,1,1,2,1,1.5,1.5
2720942,59,"6/22/99",1,1,4,99,27,"FARIDPUR SADAR",2,"",9,4,2,13,1,1,0.5,4,1,1,2,1,1.5,1
2721041,60,"6/22/99",1,10,4,99,27,"FARIDPUR SADAR",2,"",10,4,1,14,1,2,0.699999988079071,2,2,1,1,2,1,1.5
2721141,61,"6/22/99",1,11,4,99,27,"FARIDPUR SADAR",2,"",11,4,1,15,1,1,0.600000023841858,2,1,1,2,1,1.5,1.5
2721241,62,"6/22/99",1,17,4,99,27,"FARIDPUR SADAR",2,"",12,4,1,16,1,2,1,3,2,1,1,1.5,3,1
2721341,63,"6/22/99",1,12,4,99,27,"FARIDPUR SADAR",2,"",13,4,1,17,1,1,1,2,2,1,1,1.5,2.5,1
2721441,64,"6/22/99",1,21,4,99,27,"FARIDPUR SADAR",2,"",14,4,1,18,1,2,0.300000011920929,3,1,1,2,2,3.5,1.5
2721541,65,"6/22/99",1,22,4,99,27,"FARIDPUR SADAR",2,"",15,4,1,19,1,2,0.5,2,2,1,2,2,3.5,1.5
2721641,66,"6/22/99",1,19,4,99,27,"FARIDPUR SADAR",2,"",16,4,1,20,1,2,0.300000011920929,3,1,1,2,1.5,3,1
2721741,67,"6/22/99",1,18,4,99,27,"FARIDPUR SADAR",2,"",17,4,1,21,1,1,0.200000002980232,4,1,1,2,1.5,3,1
2730141,76,"7/17/99",1,10,5,99,27,"FARIDPUR SADAR",3,"",1,4,1,1,2,1,1.5,3,2,2,1.79769313486232e+308,1.5,5,5
2730151,90,"7/17/99",1,8,5,99,27,"FARIDPUR SADAR",3,"",1,5,1,15,1,1,1.5,2,2,2,1.79769313486232e+308,1.5,5,5
2730241,77,"7/17/99",1,9,5,99,27,"FARIDPUR SADAR",3,"",2,4,1,2,2,2,1.5,3,1,2,1.79769313486232e+308,1.5,5,5
2730251,91,"7/17/99",1,12,5,99,27,"FARIDPUR SADAR",3,"",2,5,1,16,1,1,2,3,2,2,1.79769313486232e+308,2,5,5
2730341,78,"7/17/99",1,7,5,99,27,"FARIDPUR SADAR",3,"",3,4,1,3,1,1,1.5,2,2,2,1.79769313486232e+308,1.5,5,5
2730351,92,"7/17/99",1,27,5,99,27,"FARIDPUR SADAR",3,"",3,5,1,17,1,1,2,4,2,2,1.79769313486232e+308,2,5,5
2730441,79,"7/17/99",1,18,5,99,27,"FARIDPUR SADAR",3,"",4,4,1,4,1,2,1.5,3,2,2,1.79769313486232e+308,1.5,5,5
2730459,93,"7/17/99",1,4,6,99,27,"FARIDPUR SADAR",3,"",4,5,9,18,1,1,1.5,3,1,2,1.79769313486232e+308,1.5,5,5
2730641,80,"7/17/99",1,13,5,99,27,"FARIDPUR SADAR",3,"",6,4,1,5,1,1,2,3,2,2,1.79769313486232e+308,2,4,4
2730941,82,"7/17/99",1,23,5,99,27,"FARIDPUR SADAR",3,"",9,4,1,7,1,1,2.5,2,2,2,1.79769313486232e+308,2.5,3.5,3.5
2731041,83,"7/17/99",1,24,5,99,27,"FARIDPUR SADAR",3,"",10,4,1,8,1,2,2.5,2,2,2,1.79769313486232e+308,2.5,3.5,3.5
2731141,84,"7/17/99",1,3,6,99,27,"FARIDPUR SADAR",3,"",11,4,1,9,1,1,2.5,2,2,2,1.79769313486232e+308,2.5,3.5,3.5
2731241,85,"7/17/99",1,30,5,99,27,"FARIDPUR SADAR",3,"",12,4,1,10,1,2,2.5,2,2,2,1.79769313486232e+308,2.5,3.5,3.5
2731341,86,"7/17/99",1,10,6,99,27,"FARIDPUR SADAR",3,"",13,4,1,11,1,2,3,2,2,2,1.79769313486232e+308,3,3,3
2731541,87,"7/17/99",1,17,5,99,27,"FARIDPUR SADAR",3,"",15,4,1,12,1,1,3,2,2,2,1.79769313486232e+308,3,3,3
2731641,88,"7/17/99",1,14,5,99,27,"FARIDPUR SADAR",3,"",16,4,1,13,1,1,2.5,2,2,2,1.79769313486232e+308,2.5,3,3
2731741,89,"7/17/99",1,15,5,99,27,"FARIDPUR SADAR",3,"",17,4,1,14,1,2,3,2,2,2,1.79769313486232e+308,3,3,3
2810141,21,"6/07/99",1,3,3,99,28,"JHENAIDAH SADAR",1,"",1,4,1,1,2,1,1,1,2,2,1.79769313486232e+308,1,1,1.5
2810151,34,"6/07/99",1,24,2,99,28,"JHENAIDAH SADAR",1,"",1,5,1,14,2,3,1,3,2,2,1.79769313486232e+308,1,1,1.5
2810241,22,"6/07/99",1,1,3,99,28,"JHENAIDAH SADAR",1,"",2,4,1,2,1,1,1,1,2,2,1.79769313486232e+308,1,1,1.5
2810251,35,"6/07/99",1,22,2,99,28,"JHENAIDAH SADAR",1,"",2,5,1,15,2,1,1,2,2,1,1,1,1,1.5
2810252,36,"6/07/99",1,13,3,99,28,"JHENAIDAH SADAR",1,"",2,5,2,16,2,1,1,3,2,1,1,1,1,1.5
2810341,23,"6/07/99",1,6,3,99,28,"JHENAIDAH SADAR",1,"",3,4,1,3,2,1,1,1,2,2,1.79769313486232e+308,1,1,1.5
2810351,37,"6/07/99",1,19,3,99,28,"JHENAIDAH SADAR",1,"",3,5,1,17,2,1,1,4,1,2,1.79769313486232e+308,1,1,1.5
2810459,38,"6/07/99",1,8,3,99,28,"JHENAIDAH SADAR",1,"",4,5,9,18,1,1,1,4,1,2,1.79769313486232e+308,1,1,1.5
2810541,24,"6/07/99",1,14,3,99,28,"JHENAIDAH SADAR",1,"",5,4,1,4,2,1,1,2,1,2,1.79769313486232e+308,1,1,1.5
2810641,25,"6/07/99",1,2,3,99,28,"JHENAIDAH SADAR",1,"",6,4,1,5,1,1,1,3,1,2,1.79769313486232e+308,1,1,1.5
2810741,26,"6/07/99",1,15,3,99,28,"JHENAIDAH SADAR",1,"",7,4,1,6,1,1,1,2,1,2,1.79769313486232e+308,1,1,1.5
2810841,27,"6/07/99",1,28,2,99,28,"JHENAIDAH SADAR",1,"",8,4,1,7,1,1,1,4,2,2,1.79769313486232e+308,1,1,1.5
2810941,28,"6/07/99",1,16,3,99,28,"JHENAIDAH SADAR",1,"",9,4,1,8,2,1,1,1,2,2,1.79769313486232e+308,1,1,1.5
2811141,30,"6/07/99",1,23,2,99,28,"JHENAIDAH SADAR",1,"",11,4,1,10,2,1,1,1,2,2,1.79769313486232e+308,1,1,1.5
2811341,31,"6/07/99",1,7,3,99,28,"JHENAIDAH SADAR",1,"",13,4,1,11,2,1,1,2,2,2,1.79769313486232e+308,1,1,1.5
2811441,32,"6/07/99",1,21,2,99,28,"JHENAIDAH SADAR",1,"",14,4,1,12,2,1,1,2,2,2,1.79769313486232e+308,1,1,1.5
2811741,33,"6/07/99",1,5,3,99,28,"JHENAIDAH SADAR",1,"",17,4,1,13,2,1,1,3,1,2,1.79769313486232e+308,1,1,1.5
2820141,227,"7/01/99",1,19,5,99,28,"JHENAIDAH SADAR",2,"",1,4,1,1,1,1,1,2,1,2,1.79769313486232e+308,1,1,1
2820151,245,"7/01/99",1,22,5,99,28,"JHENAIDAH SADAR",2,"",1,5,1,19,1,1,1,4,1,2,1.79769313486232e+308,1,1,1
2820241,228,"7/01/99",1,18,5,99,28,"JHENAIDAH SADAR",2,"",2,4,1,2,1,1,1,3,2,2,1.79769313486232e+308,1,1,1
2820251,246,"7/01/99",1,23,5,99,28,"JHENAIDAH SADAR",2,"",2,5,1,20,1,1,1,3,2,2,1.79769313486232e+308,1,1,1
2820351,247,"7/01/99",1,4,6,99,28,"JHENAIDAH SADAR",2,"",3,5,1,21,1,1,0.5,1,1,2,1.79769313486232e+308,0.5,0.5,0.5
2820441,229,"7/01/99",1,20,5,99,28,"JHENAIDAH SADAR",2,"",4,4,1,3,1,1,1,2,2,2,1.79769313486232e+308,1,1,1
2820459,248,"7/01/99",1,8,6,99,28,"JHENAIDAH SADAR",2,"",4,5,9,22,1,1,1,1,2,2,1.79769313486232e+308,1,1,1
2820541,230,"7/01/99",1,24,5,99,28,"JHENAIDAH SADAR",2,"",5,4,1,4,1,1,1,2,2,2,1.79769313486232e+308,1,1,1
2820741,231,"7/01/99",1,21,5,99,28,"JHENAIDAH SADAR",2,"",7,4,1,5,1,1,1,2,1,2,1.79769313486232e+308,1,1,1
2820841,232,"7/01/99",1,28,5,99,28,"JHENAIDAH SADAR",2,"",8,4,1,6,1,1,0.5,1,2,2,1.79769313486232e+308,0.5,0.5,0.5
2820941,233,"7/01/99",1,27,5,99,28,"JHENAIDAH SADAR",2,"",9,4,1,7,1,1,0.25,3,2,2,1.79769313486232e+308,0.25,0.25,0.25
2821041,234,"7/01/99",1,26,5,99,28,"JHENAIDAH SADAR",2,"",10,4,1,8,1,1,0.200000002980232,1,2,2,1.79769313486232e+308,0.200000002980232,0.200000002980232,0.200000002980232
2821141,235,"7/01/99",1,25,5,99,28,"JHENAIDAH SADAR",2,"",11,4,1,9,1,1,0.200000002980232,3,2,2,1.79769313486232e+308,0.200000002980232,0.200000002980232,0.200000002980232
