"casenum","date","weight_","hhcode","pid","htrid","htrde","s12_2q2","s12_2q3","s12_2q4","s12_2q5","s12_2q6","s12_2q7"
6,"9/12/99",1,2540649,1,11,"Purchased since 1992",5000,0,0,4000,0,0
7,"9/12/99",1,2540749,1,1,"Purchased before 1992",2000,0,0,0,0,0
8,"9/12/99",1,2540849,1,11,"Purchased since 1992",3000,0,0,0,0,0
9,"9/12/99",1,2540949,1,1,"Purchased before 1992",8000,0,0,0,0,0
10,"9/12/99",1,2541049,1,1,"Purchased before 1992",6500,0,0,0,0,0
11,"9/12/99",1,2541149,1,11,"Purchased since 1992",1000,0,0,0,0,0
12,"9/12/99",1,2541249,1,1,"Purchased before 1992",8000,0,0,2500,0,0
13,"9/12/99",1,2541349,1,11,"Purchased since 1992",600,0,0,0,0,0
14,"9/12/99",1,2541449,1,1,"Purchased before 1992",8000,0,0,0,0,0
15,"9/12/99",1,2541549,1,11,"Purchased since 1992",5000,0,0,0,0,0
44,"7/14/99",1,2610141,1,11,"Purchased since 1992",5000,0,550,0,0,0
43,"7/14/99",1,2610141,1,1,"Purchased before 1992",3000,0,0,0,0,0
81,"7/14/99",1,2610151,2,1,"Purchased before 1992",6000,0,0,0,0,0
83,"7/14/99",1,2610151,4,11,"Purchased since 1992",0,0,850,0,0,0
82,"7/14/99",1,2610151,2,11,"Purchased since 1992",9000,0,0,0,0,0
84,"7/14/99",1,2610152,1,1,"Purchased before 1992",2600,0,0,0,0,0
85,"7/14/99",1,2610152,1,11,"Purchased since 1992",3000,0,1200,0,0,0
47,"7/14/99",1,2610241,4,11,"Purchased since 1992",0,0,650,0,0,0
45,"7/14/99",1,2610241,1,1,"Purchased before 1992",3500,0,0,0,0,0
46,"7/14/99",1,2610241,1,11,"Purchased since 1992",11000,0,0,2000,0,0
87,"7/14/99",1,2610251,1,11,"Purchased since 1992",5500,0,750,0,0,0
86,"7/14/99",1,2610251,1,1,"Purchased before 1992",4500,0,0,0,0,0
88,"7/14/99",1,2610252,1,1,"Purchased before 1992",5500,0,0,0,0,0
89,"7/14/99",1,2610252,1,11,"Purchased since 1992",20000,0,1250,0,0,0
90,"7/14/99",1,2610253,1,11,"Purchased since 1992",5500,0,1150,0,0,0
48,"7/14/99",1,2610341,2,1,"Purchased before 1992",5000,0,0,0,0,0
50,"7/14/99",1,2610341,4,11,"Purchased since 1992",0,0,850,0,0,0
49,"7/14/99",1,2610341,2,11,"Purchased since 1992",5000,0,0,0,0,0
92,"7/14/99",1,2610351,1,11,"Purchased since 1992",9500,0,0,0,0,0
91,"7/14/99",1,2610351,1,1,"Purchased before 1992",5500,0,0,0,0,0
51,"7/14/99",1,2610441,6,1,"Purchased before 1992",25000,0,0,0,0,0
53,"7/14/99",1,2610441,6,2,"Inherited",10000,0,0,0,0,0
52,"7/14/99",1,2610441,6,11,"Purchased since 1992",15000,0,0,0,0,0
94,"7/14/99",1,2610459,1,11,"Purchased since 1992",10000,0,0,0,0,0
95,"7/14/99",1,2610459,3,11,"Purchased since 1992",0,0,1150,0,0,0
93,"7/14/99",1,2610459,1,1,"Purchased before 1992",45000,0,0,0,0,0
54,"7/14/99",1,2610541,1,11,"Purchased since 1992",2300,4200,0,0,0,0
55,"7/14/99",1,2610641,1,11,"Purchased since 1992",5200,0,0,2200,0,0
56,"7/14/99",1,2610741,1,1,"Purchased before 1992",8000,0,0,0,0,0
57,"7/14/99",1,2610741,1,11,"Purchased since 1992",15000,0,1800,0,0,0
59,"7/14/99",1,2610841,1,11,"Purchased since 1992",3500,0,0,0,0,0
58,"7/14/99",1,2610841,1,1,"Purchased before 1992",3000,0,0,0,0,0
61,"7/14/99",1,2610941,1,11,"Purchased since 1992",2000,0,0,0,0,0
60,"7/14/99",1,2610941,1,1,"Purchased before 1992",3500,0,0,0,0,0
62,"7/14/99",1,2611041,1,1,"Purchased before 1992",3500,0,0,0,0,0
63,"7/14/99",1,2611041,1,11,"Purchased since 1992",4500,0,0,0,0,0
64,"7/14/99",1,2611141,1,1,"Purchased before 1992",3500,0,0,0,0,0
65,"7/14/99",1,2611141,1,11,"Purchased since 1992",9000,0,1150,0,0,0
66,"7/14/99",1,2611241,1,1,"Purchased before 1992",3000,0,0,0,0,0
67,"7/14/99",1,2611241,1,11,"Purchased since 1992",4500,0,0,0,0,0
68,"7/14/99",1,2611241,4,11,"Purchased since 1992",0,0,1100,0,0,0
69,"7/14/99",1,2611242,1,11,"Purchased since 1992",3200,0,0,0,0,0
70,"7/14/99",1,2611341,1,1,"Purchased before 1992",5000,0,0,0,0,0
71,"7/14/99",1,2611341,1,11,"Purchased since 1992",20000,5000,950,0,0,0
73,"7/14/99",1,2611441,1,2,"Inherited",1500,0,0,0,0,0
72,"7/14/99",1,2611441,1,11,"Purchased since 1992",8000,0,0,0,0,0
75,"7/14/99",1,2611541,1,11,"Purchased since 1992",7500,0,1150,0,0,0
74,"7/14/99",1,2611541,1,1,"Purchased before 1992",5000,0,0,0,0,0
77,"7/14/99",1,2611641,1,11,"Purchased since 1992",4500,0,1100,0,0,0
76,"7/14/99",1,2611641,1,1,"Purchased before 1992",2000,0,0,0,0,0
78,"7/14/99",1,2611741,1,1,"Purchased before 1992",10000,0,0,0,0,0
79,"7/14/99",1,2611741,1,11,"Purchased since 1992",20000,0,0,0,0,0
80,"7/14/99",1,2611741,1,2,"Inherited",15000,0,0,0,0,0
1,"5/20/99",1,2620141,1,11,"Purchased since 1992",16000,0,0,0,0,0
2,"5/11/99",1,2620141,3,11,"Purchased since 1992",1000,0,0,0,0,0
3,"5/11/99",1,2620141,5,11,"Purchased since 1992",1200,0,0,0,0,0
4,"5/11/99",1,2620241,1,11,"Purchased since 1992",12000,0,800,0,0,0
5,"5/13/99",1,2620341,3,11,"Purchased since 1992",12500,0,0,0,0,0
35,"5/13/99",1,2620351,1,11,"Purchased since 1992",40000,0,0,0,0,0
34,"5/13/99",1,2620351,1,1,"Purchased before 1992",15000,0,0,0,0,0
6,"5/13/99",1,2620441,1,1,"Purchased before 1992",8500,0,800,0,0,0
36,"5/13/99",1,2620459,1,11,"Purchased since 1992",18000,2500,0,0,0,0
37,"5/13/99",1,2620459,1,12,"Sale since 1992",0,0,1000,0,0,0
7,"5/13/99",1,2620541,1,1,"Purchased before 1992",950,0,0,0,0,0
10,"5/13/99",1,2620741,1,1,"Purchased before 1992",10500,0,0,0,0,0
11,"5/13/99",1,2620741,1,11,"Purchased since 1992",0,0,1200,0,0,0
12,"5/13/99",1,2620841,1,1,"Purchased before 1992",3000,0,0,0,0,0
14,"5/13/99",1,2620941,8,11,"Purchased since 1992",16500,0,800,0,0,0
13,"5/13/99",1,2620941,8,1,"Purchased before 1992",1500,0,0,0,0,0
15,"5/13/99",1,2621041,1,1,"Purchased before 1992",4000,0,0,0,0,0
19,"5/13/99",1,2621141,3,5,"Obtained from other sources",2500,0,0,0,0,0
17,"5/13/99",1,2621141,1,4,"Obtained as dowry",2000,0,0,0,0,0
16,"5/13/99",1,2621141,1,1,"Purchased before 1992",6000,0,0,0,0,0
18,"5/13/99",1,2621141,3,11,"Purchased since 1992",4000,0,0,0,0,0
20,"5/13/99",1,2621241,1,11,"Purchased since 1992",6000,0,0,0,0,0
24,"5/13/99",1,2621441,1,11,"Purchased since 1992",950,0,0,0,0,0
23,"5/13/99",1,2621441,1,1,"Purchased before 1992",8500,0,0,0,0,0
30,"5/13/99",1,2621741,1,1,"Purchased before 1992",6500,0,0,0,0,0
31,"5/13/99",1,2621741,1,11,"Purchased since 1992",14000,14000,510,0,0,0
180,"6/17/99",1,2630141,1,1,"Purchased before 1992",1200,0,0,0,0,0
181,"6/17/99",1,2630141,1,11,"Purchased since 1992",600,0,0,0,0,0
193,"6/17/99",1,2630151,1,11,"Purchased since 1992",32000,0,1000,0,0,0
194,"6/17/99",1,2630151,6,2,"Inherited",10000,0,0,0,0,0
195,"6/17/99",1,2630152,1,11,"Purchased since 1992",31000,0,900,0,0,0
183,"6/17/99",1,2630341,1,1,"Purchased before 1992",600,0,0,0,0,0
184,"6/17/99",1,2630341,1,3,"Obtained as gift",4000,0,0,0,0,0
185,"6/17/99",1,2630441,1,11,"Purchased since 1992",5300,0,0,4000,0,0
197,"6/17/99",1,2630459,1,11,"Purchased since 1992",7000,0,0,2200,0,0
186,"6/17/99",1,2630641,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
187,"6/17/99",1,2630841,1,1,"Purchased before 1992",650,0,0,0,0,0
188,"6/17/99",1,2631141,1,11,"Purchased since 1992",4500,0,0,0,0,0
189,"6/17/99",1,2631241,1,11,"Purchased since 1992",1200,0,0,0,0,0
190,"6/17/99",1,2631341,1,11,"Purchased since 1992",6000,0,0,0,0,0
191,"6/17/99",1,2631541,1,11,"Purchased since 1992",2200,0,0,0,0,0
192,"6/17/99",1,2631741,3,11,"Purchased since 1992",5000,0,0,0,0,0
2,"5/29/99",1,2710141,1,11,"Purchased since 1992",150000,0,0,0,0,0
1,"5/20/99",1,2710141,1,1,"Purchased before 1992",10000,0,0,0,0,0
22,"5/29/99",1,2710151,1,1,"Purchased before 1992",80000,0,0,0,0,0
23,"5/29/99",1,2710151,1,11,"Purchased since 1992",300000,0,65000,0,0,0
3,"5/29/99",1,2710241,1,1,"Purchased before 1992",40000,0,0,0,0,0
4,"5/29/99",1,2710341,1,11,"Purchased since 1992",26000,0,0,3000,0,0
5,"5/29/99",1,2710441,1,2,"Inherited",40000,0,0,0,0,0
26,"5/29/99",1,2710459,1,11,"Purchased since 1992",0,0,3200,0,0,0
6,"5/29/99",1,2710541,1,1,"Purchased before 1992",20000,0,0,0,0,0
7,"5/29/99",1,2710541,1,11,"Purchased since 1992",10000,5000,0,0,0,0
8,"5/29/99",1,2710641,1,11,"Purchased since 1992",12000,0,0,0,0,0
10,"5/29/99",1,2710741,1,11,"Purchased since 1992",10000,0,0,0,0,0
11,"5/29/99",1,2710841,3,2,"Inherited",15000,0,0,0,0,0
12,"5/29/99",1,2710941,1,1,"Purchased before 1992",3000,0,0,0,0,0
13,"5/29/99",1,2711041,1,1,"Purchased before 1992",30000,0,0,0,0,0
15,"5/29/99",1,2711141,1,11,"Purchased since 1992",77000,0,2200,0,0,0
14,"5/29/99",1,2711141,1,1,"Purchased before 1992",0,0,1800,0,0,0
17,"5/29/99",1,2711241,1,11,"Purchased since 1992",10000,0,0,0,0,0
16,"5/29/99",1,2711241,1,1,"Purchased before 1992",10000,0,0,0,0,0
19,"5/29/99",1,2711541,1,1,"Purchased before 1992",4000,0,800,0,0,0
20,"5/29/99",1,2711641,1,11,"Purchased since 1992",7000,0,0,3500,0,0
68,"6/19/99",1,2720141,1,2,"Inherited",60000,0,0,0,0,0
97,"6/27/99",1,2720151,1,1,"Purchased before 1992",30000,0,0,0,0,0
69,"6/27/99",1,2720241,1,1,"Purchased before 1992",10000,0,0,0,0,0
70,"6/27/99",1,2720241,1,11,"Purchased since 1992",35000,0,0,0,0,0
72,"6/27/99",1,2720341,1,11,"Purchased since 1992",150000,0,0,0,0,0
71,"6/27/99",1,2720341,1,1,"Purchased before 1992",150000,0,0,0,0,0
73,"6/27/99",1,2720342,1,2,"Inherited",50000,0,0,0,0,0
74,"6/27/99",1,2720343,1,2,"Inherited",70000,0,0,0,0,0
75,"6/27/99",1,2720344,1,2,"Inherited",20000,0,0,0,0,0
99,"6/27/99",1,2720351,1,11,"Purchased since 1992",5000,0,0,0,0,0
101,"6/27/99",1,2720459,1,11,"Purchased since 1992",20000,0,3000,0,0,0
100,"6/27/99",1,2720459,1,1,"Purchased before 1992",70000,0,5000,0,0,0
77,"6/27/99",1,2720541,1,11,"Purchased since 1992",6000,0,0,0,0,0
78,"6/27/99",1,2720641,2,1,"Purchased before 1992",70000,0,0,0,0,0
79,"6/27/99",1,2720641,2,11,"Purchased since 1992",130000,0,2200,0,0,0
80,"6/27/99",1,2720741,2,1,"Purchased before 1992",6000,0,0,0,0,0
81,"6/27/99",1,2720841,1,11,"Purchased since 1992",450000,0,1000,0,0,0
84,"6/27/99",1,2720942,3,1,"Purchased before 1992",50000,0,2000,0,0,0
85,"6/27/99",1,2721041,1,11,"Purchased since 1992",4000,1000,0,3000,0,0
86,"6/27/99",1,2721141,1,1,"Purchased before 1992",6000,0,0,0,0,0
87,"6/27/99",1,2721141,1,11,"Purchased since 1992",6000,0,2000,0,0,0
90,"6/27/99",1,2721441,1,1,"Purchased before 1992",25000,0,0,0,0,0
91,"6/27/99",1,2721441,1,11,"Purchased since 1992",65000,0,0,0,0,0
92,"6/27/99",1,2721441,1,4,"Obtained as dowry",0,0,3500,0,0,0
93,"6/27/99",1,2721541,1,11,"Purchased since 1992",3000,0,0,0,0,0
94,"6/27/99",1,2721641,1,11,"Purchased since 1992",65000,0,38000,0,0,0
95,"6/27/99",1,2721741,1,1,"Purchased before 1992",75000,0,0,0,0,0
96,"6/27/99",1,2721741,1,11,"Purchased since 1992",25000,0,0,0,0,0
1,"7/27/99",1,2730141,1,1,"Purchased before 1992",25000,0,0,0,0,0
18,"7/27/99",1,2730151,1,1,"Purchased before 1992",25000,0,0,0,0,0
2,"7/27/99",1,2730241,1,1,"Purchased before 1992",20000,0,0,0,0,0
20,"7/27/99",1,2730251,1,11,"Purchased since 1992",40000,0,0,0,0,0
19,"7/27/99",1,2730251,1,1,"Purchased before 1992",2000,0,0,0,0,0
3,"7/27/99",1,2730341,1,11,"Purchased since 1992",2000,0,0,0,0,0
21,"7/27/99",1,2730351,1,1,"Purchased before 1992",350000,0,0,0,0,0
5,"7/27/99",1,2730441,1,11,"Purchased since 1992",5000,0,0,0,0,0
4,"7/27/99",1,2730441,1,1,"Purchased before 1992",7000,0,0,0,0,0
23,"7/27/99",1,2730459,1,11,"Purchased since 1992",0,0,200,2500,0,0
22,"7/27/99",1,2730459,1,1,"Purchased before 1992",20000,0,0,0,0,0
6,"7/27/99",1,2730641,1,3,"Obtained as gift",4000,0,0,0,0,0
7,"7/27/99",1,2730841,1,3,"Obtained as gift",4000,0,0,0,0,0
8,"7/27/99",1,2730941,1,11,"Purchased since 1992",20000,0,0,0,0,0
9,"7/27/99",1,2731041,1,11,"Purchased since 1992",3000,0,0,0,0,0
11,"7/27/99",1,2731241,1,1,"Purchased before 1992",3000,0,0,0,0,0
12,"7/27/99",1,2731341,1,11,"Purchased since 1992",3000,0,0,0,0,0
13,"7/27/99",1,2731541,1,11,"Purchased since 1992",10000,0,0,0,0,0
17,"7/27/99",1,2731741,1,11,"Purchased since 1992",1000,0,0,0,0,0
16,"7/27/99",1,2731741,1,1,"Purchased before 1992",800,0,0,0,0,0
29,"6/22/99",1,2810141,1,11,"Purchased since 1992",10000,0,0,0,0,0
45,"6/22/99",1,2810151,1,1,"Purchased before 1992",15000,0,1200,0,2400,0
30,"6/22/99",1,2810241,1,1,"Purchased before 1992",14000,0,0,0,0,0
31,"6/22/99",1,2810241,1,11,"Purchased since 1992",1500,0,0,0,0,0
47,"6/22/99",1,2810251,4,11,"Purchased since 1992",0,0,1200,0,0,0
46,"6/22/99",1,2810251,1,11,"Purchased since 1992",8000,0,0,0,0,0
48,"6/22/99",1,2810252,1,11,"Purchased since 1992",8000,0,0,0,0,0
32,"6/22/99",1,2810341,1,1,"Purchased before 1992",6000,0,0,0,0,0
51,"6/22/99",1,2810351,3,1,"Purchased before 1992",0,0,1200,0,0,0
50,"6/22/99",1,2810351,1,11,"Purchased since 1992",0,0,0,0,2500,0
49,"6/22/99",1,2810351,1,1,"Purchased before 1992",100000,0,1200,0,0,0
55,"6/22/99",1,2810459,5,4,"Obtained as dowry",0,0,2000,0,0,0
52,"6/22/99",1,2810459,1,1,"Purchased before 1992",3000,0,0,0,0,0
54,"6/22/99",1,2810459,3,4,"Obtained as dowry",0,0,3000,0,0,0
53,"6/22/99",1,2810459,1,11,"Purchased since 1992",100000,0,0,0,2500,0
33,"6/22/99",1,2810541,1,11,"Purchased since 1992",5000,0,0,0,0,0
34,"6/22/99",1,2810641,1,11,"Purchased since 1992",17500,0,0,0,2500,0
35,"6/22/99",1,2810741,1,11,"Purchased since 1992",10000,0,800,0,1400,0
36,"6/22/99",1,2810841,1,1,"Purchased before 1992",3000,0,0,0,0,0
37,"6/22/99",1,2810841,1,11,"Purchased since 1992",2400,0,0,0,0,0
38,"6/22/99",1,2810941,1,11,"Purchased since 1992",2000,0,0,0,0,0
39,"6/22/99",1,2811041,1,1,"Purchased before 1992",6000,0,0,0,0,0
40,"6/22/99",1,2811141,1,1,"Purchased before 1992",6000,0,0,0,0,0
41,"6/22/99",1,2811341,1,11,"Purchased since 1992",10000,0,0,0,0,0
42,"6/22/99",1,2811441,1,1,"Purchased before 1992",5000,0,0,0,0,0
43,"6/22/99",1,2811741,1,1,"Purchased before 1992",0,0,0,3000,0,0
44,"6/22/99",1,2811741,1,11,"Purchased since 1992",5000,0,0,0,0,0
305,"7/06/99",1,2820141,1,11,"Purchased since 1992",20000,0,2000,0,0,0
323,"7/06/99",1,2820151,1,1,"Purchased before 1992",50000,0,5000,0,0,0
306,"7/06/99",1,2820241,1,11,"Purchased since 1992",7000,0,0,0,0,0
325,"7/06/99",1,2820351,1,11,"Purchased since 1992",6000,0,0,0,0,0
307,"7/06/99",1,2820441,1,11,"Purchased since 1992",10000,0,0,0,0,0
326,"7/06/99",1,2820459,1,2,"Inherited",3000,0,0,0,0,0
308,"7/06/99",1,2820541,1,1,"Purchased before 1992",1000,0,0,0,0,0
309,"7/06/99",1,2820741,1,11,"Purchased since 1992",30000,0,0,0,0,0
310,"7/06/99",1,2820841,1,1,"Purchased before 1992",3000,0,0,0,0,0
311,"7/06/99",1,2820941,1,11,"Purchased since 1992",90000,0,0,0,0,0
312,"7/06/99",1,2821041,1,11,"Purchased since 1992",2000,0,1500,0,0,0
313,"7/06/99",1,2821141,1,1,"Purchased before 1992",6000,0,0,0,0,0
314,"7/06/99",1,2821241,1,11,"Purchased since 1992",5000,0,0,0,0,0
315,"7/06/99",1,2821341,1,1,"Purchased before 1992",10000,0,1000,0,0,0
316,"7/06/99",1,2821441,1,11,"Purchased since 1992",3000,0,0,0,0,0
317,"7/06/99",1,2821541,1,1,"Purchased before 1992",1000,0,0,0,0,0
318,"7/06/99",1,2821542,1,11,"Purchased since 1992",2000,0,0,0,0,0
319,"7/06/99",1,2821543,1,11,"Purchased since 1992",3000,0,0,0,0,0
320,"7/06/99",1,2821544,1,11,"Purchased since 1992",1500,0,0,0,0,0
321,"7/06/99",1,2821641,1,11,"Purchased since 1992",4000,0,0,0,0,0
322,"7/06/99",1,2821741,1,11,"Purchased since 1992",12000,0,0,0,0,0
117,"6/11/99",1,2830151,1,11,"Purchased since 1992",2000,0,1000,0,0,0
118,"6/11/99",1,2830251,1,11,"Purchased since 1992",25000,0,0,0,0,0
119,"6/11/99",1,2830251,6,11,"Purchased since 1992",0,0,600,0,0,0
100,"6/11/99",1,2830342,1,11,"Purchased since 1992",3000,0,0,0,0,0
101,"6/11/99",1,2830343,1,11,"Purchased since 1992",3000,0,0,0,0,0
122,"6/11/99",1,2830351,1,1,"Purchased before 1992",15000,0,0,0,0,0
123,"6/11/99",1,2830459,1,1,"Purchased before 1992",25000,0,0,0,0,0
103,"6/11/99",1,2830541,1,11,"Purchased since 1992",2000,0,0,0,0,0
105,"6/11/99",1,2830741,1,11,"Purchased since 1992",4000,0,0,0,0,0
109,"6/11/99",1,2831141,1,11,"Purchased since 1992",5000,0,0,0,0,0
113,"6/11/99",1,2831442,1,1,"Purchased before 1992",5000,0,0,0,0,0
115,"6/11/99",1,2831641,1,11,"Purchased since 1992",5000,0,0,0,0,0
116,"6/11/99",1,2831741,1,11,"Purchased since 1992",1800,0,0,4000,0,0
41,"6/26/99",1,2840149,1,11,"Purchased since 1992",2000,0,0,0,0,0
57,"6/26/99",1,2840159,1,2,"Inherited",30000,0,0,0,0,0
56,"6/26/99",1,2840159,1,11,"Purchased since 1992",0,0,0,0,3000,0
42,"6/26/99",1,2840249,1,11,"Purchased since 1992",1500,0,0,0,0,0
58,"6/26/99",1,2840259,1,11,"Purchased since 1992",8000,0,0,0,0,0
43,"6/26/99",1,2840349,1,11,"Purchased since 1992",1500,0,0,0,0,0
59,"6/26/99",1,2840359,1,11,"Purchased since 1992",6000,0,1800,0,0,0
44,"6/26/99",1,2840449,1,11,"Purchased since 1992",10000,0,0,0,0,0
60,"6/26/99",1,2840459,1,11,"Purchased since 1992",2000,0,0,3500,0,0
45,"6/26/99",1,2840549,1,11,"Purchased since 1992",3000,0,1000,0,0,0
61,"6/26/99",1,2840559,1,11,"Purchased since 1992",5000,0,0,0,0,0
46,"6/26/99",1,2840649,1,11,"Purchased since 1992",3500,0,0,0,0,0
47,"6/26/99",1,2840749,1,11,"Purchased since 1992",3000,0,0,0,0,0
48,"6/26/99",1,2840849,1,11,"Purchased since 1992",2000,0,0,0,0,0
49,"6/26/99",1,2840949,1,11,"Purchased since 1992",3000,0,0,0,0,0
50,"6/26/99",1,2841049,1,11,"Purchased since 1992",3000,0,0,0,0,0
51,"6/26/99",1,2841149,1,11,"Purchased since 1992",4000,0,0,0,0,0
52,"6/26/99",1,2841249,1,11,"Purchased since 1992",4000,0,0,0,0,0
53,"6/26/99",1,2841349,1,11,"Purchased since 1992",2500,0,0,0,0,0
54,"6/26/99",1,2841449,1,11,"Purchased since 1992",1500,0,0,0,0,0
55,"6/26/99",1,2841549,1,11,"Purchased since 1992",2000,0,0,0,0,0
239,"6/20/99",1,2910141,1,1,"Purchased before 1992",0,0,1000,0,0,0
241,"6/24/99",1,2910141,1,2,"Inherited",15000,0,0,0,0,0
240,"6/24/99",1,2910141,1,12,"Sale since 1992",0,0,0,800,0,0
266,"6/24/99",1,2910151,1,11,"Purchased since 1992",0,0,750,0,0,0
267,"6/24/99",1,2910151,1,2,"Inherited",12000,0,0,0,0,0
243,"6/24/99",1,2910241,1,2,"Inherited",18000,0,0,0,0,0
242,"6/24/99",1,2910241,1,11,"Purchased since 1992",0,0,600,0,0,0
268,"6/24/99",1,2910251,1,11,"Purchased since 1992",0,0,550,0,0,0
269,"6/24/99",1,2910251,1,2,"Inherited",18000,0,0,0,0,0
245,"6/24/99",1,2910341,1,2,"Inherited",3000,0,0,0,0,0
244,"6/24/99",1,2910341,1,11,"Purchased since 1992",6000,4000,0,0,0,0
270,"6/24/99",1,2910351,1,11,"Purchased since 1992",0,0,1000,0,0,0
271,"6/24/99",1,2910351,1,2,"Inherited",16000,0,0,0,0,0
246,"6/24/99",1,2910441,1,5,"Obtained from other sources",6000,0,0,0,0,0
273,"6/24/99",1,2910459,1,2,"Inherited",26000,0,0,0,0,0
272,"6/24/99",1,2910459,1,1,"Purchased before 1992",0,0,650,1100,0,0
247,"6/24/99",1,2910541,1,11,"Purchased since 1992",1500,0,0,0,0,0
248,"6/24/99",1,2910541,1,2,"Inherited",2000,0,0,0,0,0
249,"6/24/99",1,2910641,1,5,"Obtained from other sources",2000,0,0,0,0,0
250,"6/24/99",1,2910741,1,11,"Purchased since 1992",9000,0,0,2500,0,0
251,"6/24/99",1,2910841,1,11,"Purchased since 1992",12000,0,0,0,0,0
252,"6/24/99",1,2911041,1,11,"Purchased since 1992",15000,0,450,0,0,0
253,"6/24/99",1,2911141,1,11,"Purchased since 1992",12000,0,0,3600,0,0
254,"6/24/99",1,2911241,1,2,"Inherited",10000,0,0,0,0,0
255,"6/24/99",1,2911242,1,2,"Inherited",10000,0,0,0,0,0
256,"6/24/99",1,2911243,1,11,"Purchased since 1992",0,0,850,0,0,0
257,"6/24/99",1,2911243,1,2,"Inherited",6000,0,0,0,0,0
258,"6/24/99",1,2911341,1,11,"Purchased since 1992",30000,0,700,0,0,0
260,"6/24/99",1,2911441,1,11,"Purchased since 1992",0,0,600,0,0,0
259,"6/24/99",1,2911441,1,1,"Purchased since 1992",30000,0,0,11000,0,0
262,"6/24/99",1,2911541,1,2,"Inherited",16000,0,0,0,0,0
261,"6/24/99",1,2911541,1,11,"Purchased since 1992",0,0,800,0,0,0
263,"6/24/99",1,2911641,1,1,"Purchased before 1992",0,0,1000,0,0,0
264,"6/24/99",1,2911641,1,11,"Purchased since 1992",14000,0,0,0,0,0
265,"6/24/99",1,2911741,1,1,"Purchased before 1992",12000,0,0,0,0,0
36,"6/06/99",1,2920142,1,11,"Purchased since 1992",5500,0,0,0,0,0
64,"6/06/99",1,2920151,1,1,"Purchased before 1992",20000,0,0,0,0,0
65,"6/06/99",1,2920152,1,2,"Inherited",20000,0,0,0,0,0
37,"6/06/99",1,2920241,4,11,"Purchased since 1992",600,0,0,0,0,0
39,"6/06/99",1,2920242,2,11,"Purchased since 1992",6000,0,0,0,0,0
38,"6/06/99",1,2920242,2,1,"Purchased before 1992",0,0,0,3000,0,0
66,"6/06/99",1,2920251,1,11,"Purchased since 1992",5000,0,0,0,0,0
40,"6/06/99",1,2920341,2,2,"Inherited",6000,0,0,0,0,0
67,"6/06/99",1,2920351,1,11,"Purchased since 1992",65000,0,700,2500,0,0
47,"6/06/99",1,2920641,1,1,"Purchased before 1992",3000,0,0,3000,0,0
48,"6/06/99",1,2920641,1,11,"Purchased since 1992",5000,5000,0,0,0,0
49,"6/06/99",1,2920641,1,2,"Inherited",10000,0,0,0,0,0
50,"6/06/99",1,2920741,1,11,"Purchased since 1992",8000,0,600,0,0,0
53,"6/06/99",1,2920941,1,1,"Purchased before 1992",25000,0,0,0,0,0
54,"6/06/99",1,2920941,1,4,"Obtained as dowry",0,0,1600,0,0,0
55,"6/06/99",1,2921041,1,2,"Inherited",6000,0,0,0,0,0
56,"6/06/99",1,2921141,2,11,"Purchased since 1992",9000,0,0,0,0,0
57,"6/06/99",1,2921241,1,1,"Purchased before 1992",5000,0,0,0,0,0
58,"6/06/99",1,2921341,1,11,"Purchased since 1992",36000,0,0,2800,0,0
59,"6/06/99",1,2921441,1,11,"Purchased since 1992",5000,0,0,0,0,0
60,"6/06/99",1,2921442,1,11,"Purchased since 1992",5000,0,0,4000,0,0
61,"6/06/99",1,2921541,1,1,"Purchased before 1992",7000,0,0,0,0,0
62,"6/06/99",1,2921541,1,11,"Purchased since 1992",0,0,800,0,0,0
63,"6/06/99",1,2921542,1,11,"Purchased since 1992",8000,0,500,0,0,0
55,"8/06/99",1,2930141,1,2,"Inherited",8000,0,0,0,0,0
78,"8/06/99",1,2930151,1,11,"Purchased since 1992",40000,0,1200,0,0,0
79,"8/06/99",1,2930151,1,2,"Inherited",50000,0,0,0,2800,0
58,"8/06/99",1,2930242,1,2,"Inherited",9000,0,0,0,0,0
80,"8/06/99",1,2930251,1,2,"Inherited",30000,0,0,0,3000,0
81,"8/06/99",1,2930251,1,4,"Obtained as dowry",0,0,3800,0,0,0
59,"8/06/99",1,2930341,1,2,"Inherited",8000,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2930341,1,11,"",250,0,0,0,0,0
82,"8/06/99",1,2930351,1,1,"Purchased before 1992",16000,0,0,0,0,0
83,"8/06/99",1,2930352,1,11,"Purchased since 1992",0,0,1600,2200,0,0
84,"8/06/99",1,2930352,1,2,"Inherited",8000,0,0,0,0,0
85,"8/06/99",1,2930353,1,2,"Inherited",8000,0,0,0,0,0
86,"8/06/99",1,2930459,1,2,"Inherited",15500,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2930459,1,11,"",200,0,0,0,0,0
61,"8/06/99",1,2930541,1,11,"Purchased since 1992",6000,0,0,0,0,0
62,"8/06/99",1,2930541,1,2,"Inherited",8000,0,0,0,0,0
63,"8/06/99",1,2930641,1,11,"Purchased since 1992",280,0,800,0,0,0
