"casenum","date","weight_","hhcode","pid","oedid","oedde","s12_4q22","s12_4q32","s12_4q42","s12_4q52","s12_4q62","s12_4q72"
2,"8/01/99",1,2510141,1,11,"Purchased since 1992",75,0,100,140,0,0
60,"8/01/99",1,2510151,2,3,"Obtained as gift",0,0,0,0,0,3000
63,"8/01/99",1,2510151,11,3,"Purchased since 1992",0,0,0,0,0,8000
58,"8/01/99",1,2510151,1,11,"Purchased since 1992",250,0,4500,850,1000,0
57,"8/01/99",1,2510151,1,1,"Purchased before 1992",0,200,2000,500,0,0
61,"8/01/99",1,2510151,4,11,"Purchased since 1992",0,0,0,0,0,5000
62,"8/01/99",1,2510151,4,3,"Obtained as gift",0,0,0,0,0,2000
59,"8/01/99",1,2510151,2,11,"Purchased since 1992",0,0,0,0,0,7000
4,"8/01/99",1,2510241,1,11,"Purchased since 1992",0,0,0,250,0,0
5,"8/01/99",1,2510241,2,1,"Purchased before 1992",0,0,0,0,0,100
3,"8/01/99",1,2510241,1,1,"Purchased before 1992",150,0,600,0,0,0
64,"8/01/99",1,2510251,2,1,"Purchased before 1992",0,200,4000,850,0,3000
65,"8/01/99",1,2510251,2,11,"Purchased since 1992",100,0,1000,1000,8000,0
6,"8/01/99",1,2510341,1,11,"Purchased since 1992",100,0,600,460,0,0
68,"8/01/99",1,2510351,2,1,"Purchased before 1992",0,0,0,0,0,120
66,"8/01/99",1,2510351,1,1,"Purchased before 1992",200,300,500,0,0,0
67,"8/01/99",1,2510351,1,11,"Purchased since 1992",0,0,2000,335,0,0
7,"8/01/99",1,2510441,1,11,"Purchased since 1992",100,200,900,450,0,0
8,"8/01/99",1,2510441,2,1,"Purchased before 1992",0,0,0,0,0,150
10,"8/01/99",1,2510442,2,11,"Purchased since 1992",0,0,0,0,0,120
9,"8/01/99",1,2510442,1,11,"Purchased since 1992",0,0,500,250,0,0
69,"8/01/99",1,2510459,1,1,"Purchased before 1992",0,350,1200,0,0,0
70,"8/01/99",1,2510459,1,11,"Purchased since 1992",130,0,0,375,0,0
72,"8/01/99",1,2510459,3,2,"Inherited",0,0,0,0,0,1000
71,"8/01/99",1,2510459,2,3,"Obtained as gift",0,0,0,0,0,2000
13,"8/01/99",1,2510541,2,1,"Purchased before 1992",0,0,0,0,0,200
11,"8/01/99",1,2510541,1,1,"Purchased before 1992",0,0,1500,0,0,0
12,"8/01/99",1,2510541,1,11,"Purchased since 1992",80,0,3900,475,0,0
14,"8/01/99",1,2510541,2,11,"Purchased since 1992",0,0,0,0,0,400
15,"8/01/99",1,2510641,1,11,"Purchased since 1992",0,0,1450,525,0,0
16,"8/01/99",1,2510641,3,1,"Purchased before 1992",0,0,0,0,0,200
17,"8/01/99",1,2510642,1,11,"Purchased since 1992",0,0,500,275,0,160
19,"8/01/99",1,2510642,8,3,"Obtained as gift",0,0,0,0,0,2000
18,"8/01/99",1,2510642,8,1,"Purchased before 1992",0,0,0,0,0,500
21,"8/01/99",1,2510741,1,11,"Purchased since 1992",60,200,6500,1200,1000,0
22,"8/01/99",1,2510741,2,1,"Purchased before 1992",0,0,0,0,0,2000
20,"8/01/99",1,2510741,1,1,"Purchased before 1992",0,0,0,400,0,0
23,"8/01/99",1,2510741,2,11,"Purchased since 1992",0,0,0,0,0,3000
24,"8/01/99",1,2510841,1,11,"Purchased since 1992",100,0,900,530,0,0
25,"8/01/99",1,2510841,7,1,"Purchased before 1992",0,0,0,0,0,160
26,"8/01/99",1,2510841,8,1,"Purchased before 1992",0,0,0,0,0,120
32,"8/01/99",1,2510941,4,3,"Obtained as gift",0,0,0,0,0,3000
30,"8/01/99",1,2510941,2,11,"Purchased since 1992",0,0,0,0,0,3500
29,"8/01/99",1,2510941,2,1,"Purchased before 1992",0,0,0,0,0,500
27,"8/01/99",1,2510941,1,1,"Purchased before 1992",0,0,8000,0,0,0
31,"8/01/99",1,2510941,4,12,"Sale since 1992",0,0,0,0,0,3000
28,"8/01/99",1,2510941,1,11,"Purchased since 1992",60,550,14000,1750,5000,0
35,"8/01/99",1,2511041,2,11,"Purchased since 1992",0,0,0,0,0,2500
36,"8/01/99",1,2511041,2,3,"Obtained as gift",0,0,0,0,0,1500
34,"8/01/99",1,2511041,1,11,"Purchased since 1992",0,0,4000,500,0,0
33,"8/01/99",1,2511041,1,1,"Purchased before 1992",0,0,4000,0,0,0
37,"8/01/99",1,2511141,1,1,"Purchased before 1992",90,450,10000,2500,0,0
38,"8/01/99",1,2511141,1,11,"Purchased since 1992",40,0,500,2000,0,0
39,"8/01/99",1,2511141,2,11,"Purchased since 1992",0,0,0,0,0,200
42,"8/01/99",1,2511241,2,1,"Purchased before 1992",0,0,0,0,0,150
41,"8/01/99",1,2511241,1,11,"Purchased since 1992",250,0,200,930,0,0
40,"8/01/99",1,2511241,1,1,"Purchased before 1992",0,200,600,0,0,0
43,"8/01/99",1,2511341,1,11,"Purchased since 1992",0,0,800,540,0,0
44,"8/01/99",1,2511341,2,12,"Sale since 1992",0,0,0,0,0,2200
46,"8/01/99",1,2511342,2,11,"Purchased since 1992",0,0,0,0,0,100
45,"8/01/99",1,2511342,1,1,"Purchased before 1992",0,0,0,500,0,0
47,"8/01/99",1,2511441,1,11,"Purchased since 1992",100,0,800,630,0,0
48,"8/01/99",1,2511441,2,1,"Purchased before 1992",0,0,0,0,0,150
50,"8/01/99",1,2511541,1,11,"Purchased since 1992",100,0,1200,1000,0,0
52,"8/01/99",1,2511541,2,11,"Purchased since 1992",0,0,0,0,0,800
51,"8/01/99",1,2511541,2,1,"Purchased before 1992",0,0,0,0,0,200
49,"8/01/99",1,2511541,1,1,"Purchased before 1992",0,0,0,500,0,0
53,"8/01/99",1,2511641,1,11,"Purchased since 1992",100,0,800,950,1000,0
54,"8/01/99",1,2511641,2,11,"Purchased since 1992",0,0,0,0,0,150
56,"8/01/99",1,2511741,2,1,"Purchased before 1992",0,0,0,0,0,2000
55,"8/01/99",1,2511741,1,11,"Purchased since 1992",150,0,800,950,800,0
1.79769313486232e+308,"",1.79769313486232e+308,2520141,7,11,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1000
1.79769313486232e+308,"",1.79769313486232e+308,2520141,1,11,"",100,1.79769313486232e+308,3500,2500,300,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,2520141,2,11,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1200
1.79769313486232e+308,"",1.79769313486232e+308,2520141,1,1,"",1.79769313486232e+308,150,500,500,1.79769313486232e+308,1.79769313486232e+308
213,"6/10/99",1,2520241,1,1,"Purchased before 1992",0,0,0,500,0,0
214,"6/10/99",1,2520241,1,11,"Purchased since 1992",100,200,2000,1000,0,0
265,"6/10/99",1,2520251,1,1,"Purchased before 1992",0,0,0,500,0,0
266,"6/10/99",1,2520251,1,11,"Purchased since 1992",130,0,1100,950,0,0
267,"6/10/99",1,2520251,2,1,"Purchased before 1992",0,0,0,0,0,200
217,"6/10/99",1,2520341,8,11,"Purchased since 1992",0,0,0,0,0,300
218,"6/10/99",1,2520341,11,11,"Purchased since 1992",0,0,0,0,0,300
216,"6/10/99",1,2520341,1,11,"Purchased since 1992",0,0,1500,1100,0,0
215,"6/10/99",1,2520341,1,1,"Purchased before 1992",0,0,500,450,0,0
219,"6/10/99",1,2520341,2,11,"Purchased since 1992",0,0,0,0,0,1200
268,"6/10/99",1,2520351,1,1,"Purchased before 1992",0,0,1000,800,0,0
269,"6/10/99",1,2520351,1,11,"Purchased since 1992",100,0,4500,2200,0,0
270,"6/10/99",1,2520351,9,3,"Obtained as gift",0,0,0,0,0,3000
221,"6/10/99",1,2520441,1,11,"Purchased since 1992",100,0,300,250,0,0
220,"6/10/99",1,2520441,1,1,"Purchased before 1992",0,200,0,100,0,0
273,"6/10/99",1,2520459,5,11,"Purchased since 1992",0,0,0,0,0,1000
275,"6/10/99",1,2520459,8,3,"Obtained as gift",0,0,0,0,0,2800
274,"6/10/99",1,2520459,5,3,"Obtained as gift",0,0,0,0,0,2500
271,"6/10/99",1,2520459,1,1,"Purchased before 1992",0,0,0,500,0,0
272,"6/10/99",1,2520459,1,11,"Purchased since 1992",80,0,1400,1200,0,0
222,"6/10/99",1,2520541,1,11,"Purchased since 1992",0,0,1600,350,0,0
223,"6/10/99",1,2520541,2,1,"Purchased before 1992",0,0,0,0,0,200
227,"6/10/99",1,2520641,1,11,"Purchased since 1992",200,0,1000,2500,500,0
228,"6/10/99",1,2520641,1,2,"Inherited",0,0,0,0,1500,0
230,"6/10/99",1,2520641,13,3,"Obtained as gift",0,0,0,0,0,1200
229,"6/10/99",1,2520641,2,11,"Purchased since 1992",0,0,0,0,0,1000
232,"6/10/99",1,2520741,1,11,"Purchased since 1992",0,0,1500,2000,0,0
234,"6/10/99",1,2520741,8,3,"Obtained as gift",0,0,0,0,0,4000
231,"6/10/99",1,2520741,1,1,"Purchased before 1992",0,200,1000,0,0,0
233,"6/10/99",1,2520741,5,11,"Purchased since 1992",0,0,0,0,0,1200
235,"6/10/99",1,2520841,1,1,"Purchased before 1992",0,300,0,0,0,0
236,"6/10/99",1,2520841,1,11,"Purchased since 1992",0,0,0,1250,0,0
237,"6/10/99",1,2520841,2,1,"Purchased before 1992",0,0,0,0,0,100
241,"6/10/99",1,2521041,2,11,"Purchased since 1992",0,0,0,1200,0,0
243,"6/10/99",1,2521141,2,1,"Purchased before 1992",0,0,0,0,0,2000
242,"6/10/99",1,2521141,1,11,"Purchased since 1992",0,0,1200,525,0,0
244,"6/10/99",1,2521141,3,11,"Purchased since 1992",0,0,0,0,0,600
246,"6/10/99",1,2521241,5,11,"Purchased since 1992",0,0,0,0,0,200
245,"6/10/99",1,2521241,2,11,"Purchased since 1992",0,0,0,500,0,0
247,"6/10/99",1,2521341,1,11,"Purchased since 1992",100,0,0,350,0,0
248,"6/10/99",1,2521341,2,11,"Purchased since 1992",0,0,0,0,0,100
249,"6/10/99",1,2521441,1,11,"Purchased since 1992",150,0,0,750,0,0
250,"6/10/99",1,2521541,1,11,"Purchased since 1992",100,0,1500,1000,0,0
251,"6/10/99",1,2521541,2,11,"Purchased since 1992",0,0,0,0,0,1200
254,"6/10/99",1,2521542,3,11,"Purchased since 1992",0,0,0,0,0,2000
253,"6/10/99",1,2521542,1,11,"Purchased since 1992",0,0,0,0,0,2200
252,"6/10/99",1,2521542,4,11,"Purchased since 1992",0,0,200,450,1000,0
257,"6/10/99",1,2521641,2,3,"Obtained as gift",0,0,0,0,0,200
255,"6/10/99",1,2521641,1,1,"Purchased before 1992",0,0,0,400,0,0
256,"6/10/99",1,2521641,1,11,"Purchased since 1992",0,0,700,1100,0,0
258,"6/10/99",1,2521741,2,1,"Purchased before 1992",0,0,0,500,0,0
259,"6/10/99",1,2521741,2,11,"Purchased since 1992",0,0,8000,550,4000,0
260,"6/10/99",1,2521741,3,2,"Inherited",0,0,0,0,0,200
43,"5/23/99",1,2530151,2,1,"Purchased before 1992",0,300,20000,400,0,0
45,"5/23/99",1,2530151,1,11,"Purchased since 1992",0,0,0,0,0,5000
44,"5/23/99",1,2530151,2,11,"Purchased since 1992",200,0,15000,400,0,0
3,"5/23/99",1,2530241,1,11,"Purchased since 1992",0,0,4500,1500,0,0
4,"5/23/99",1,2530241,2,11,"Purchased since 1992",0,0,0,0,0,160
46,"5/23/99",1,2530251,1,11,"Purchased since 1992",0,0,250,700,0,0
6,"5/23/99",1,2530341,1,11,"Purchased since 1992",200,0,0,0,0,0
5,"5/23/99",1,2530341,1,1,"Purchased before 1992",0,0,30000,1500,0,0
7,"5/23/99",1,2530341,4,3,"Obtained as gift",0,0,0,0,0,5000
175,"9/12/99",1,2530351,2,11,"Purchased since 1992",450,0,100000,10000,5500,8000
177,"9/12/99",1,2530351,10,11,"Purchased since 1992",0,0,0,0,0,18000
174,"9/12/99",1,2530351,1,1,"Purchased before 1992",0,400,60000,5000,1000,0
176,"9/12/99",1,2530351,9,11,"Purchased since 1992",0,0,0,0,0,20000
8,"5/23/99",1,2530441,1,1,"Purchased before 1992",30,0,0,800,0,0
11,"5/23/99",1,2530441,2,1,"Purchased before 1992",0,0,0,0,0,1500
10,"5/23/99",1,2530441,8,11,"Purchased since 1992",0,0,0,0,0,12000
9,"5/23/99",1,2530441,1,11,"Purchased since 1992",0,0,6000,1200,4000,0
47,"5/23/99",1,2530459,1,1,"Purchased before 1992",0,0,7000,500,0,0
48,"5/23/99",1,2530459,1,11,"Purchased since 1992",0,0,0,500,0,0
15,"5/23/99",1,2530541,2,11,"Purchased since 1992",0,0,0,800,0,0
14,"5/23/99",1,2530541,2,1,"Purchased before 1992",0,0,0,0,0,100
12,"5/23/99",1,2530541,1,1,"Purchased before 1992",0,0,500,0,0,0
13,"5/23/99",1,2530541,1,11,"Purchased since 1992",0,0,1000,0,0,0
16,"5/23/99",1,2530541,5,11,"Purchased since 1992",0,0,0,0,0,3000
17,"5/23/99",1,2530641,1,11,"Purchased since 1992",0,0,1200,1000,0,0
18,"5/23/99",1,2530741,1,11,"Purchased since 1992",0,0,5000,1000,500,0
20,"5/23/99",1,2530841,1,11,"Purchased since 1992",0,0,3500,1000,0,0
19,"5/23/99",1,2530841,1,1,"Purchased before 1992",20,300,1000,300,0,0
23,"5/23/99",1,2530941,5,11,"Purchased since 1992",0,0,0,0,0,500
22,"5/23/99",1,2530941,2,11,"Purchased since 1992",0,0,0,0,0,500
21,"5/23/99",1,2530941,1,11,"Purchased since 1992",50,0,2000,3000,0,0
25,"5/23/99",1,2531041,1,11,"Purchased since 1992",100,0,15000,1000,0,0
26,"5/23/99",1,2531041,7,4,"Obtained as dowry",0,0,0,0,0,6000
24,"5/23/99",1,2531041,1,1,"Purchased before 1992",0,100,0,0,0,0
28,"5/23/99",1,2531141,1,11,"Purchased since 1992",0,0,5000,1000,0,0
27,"5/23/99",1,2531141,1,1,"Purchased before 1992",70,0,0,0,0,0
29,"5/23/99",1,2531141,8,11,"Purchased since 1992",0,0,0,0,0,12000
30,"5/23/99",1,2531141,2,11,"Purchased since 1992",0,0,0,0,0,2500
31,"5/23/99",1,2531241,1,11,"Purchased since 1992",200,0,300,700,0,0
34,"5/23/99",1,2531341,2,11,"Purchased since 1992",0,0,0,400,0,0
33,"5/23/99",1,2531341,2,1,"Purchased before 1992",0,250,300,300,0,0
38,"5/23/99",1,2531541,2,11,"Purchased since 1992",0,0,200,3000,800,0
37,"5/23/99",1,2531541,2,1,"Purchased before 1992",200,250,0,3500,0,0
41,"5/23/99",1,2531641,8,11,"Purchased since 1992",0,0,0,0,0,1000
39,"5/23/99",1,2531641,1,1,"Purchased before 1992",0,300,0,0,0,0
40,"5/23/99",1,2531641,1,11,"Purchased since 1992",100,0,2000,1450,3000,0
42,"5/23/99",1,2531741,1,11,"Purchased since 1992",200,200,800,800,0,0
2,"9/12/99",1,2540149,2,11,"Purchased since 1992",0,0,0,0,0,800
1,"7/07/99",1,2540149,1,11,"Purchased since 1992",50,0,800,265,0,0
39,"9/12/99",1,2540159,2,1,"Purchased before 1992",0,0,0,0,0,150
40,"9/12/99",1,2540159,3,3,"Obtained as gift",0,0,0,0,0,1000
37,"9/12/99",1,2540159,1,1,"Purchased before 1992",0,0,3100,400,0,0
38,"9/12/99",1,2540159,1,11,"Purchased since 1992",100,0,0,1400,400,0
3,"9/12/99",1,2540249,1,1,"Purchased before 1992",0,200,2200,0,1000,0
4,"9/12/99",1,2540249,1,11,"Purchased since 1992",250,0,0,285,0,0
6,"9/12/99",1,2540249,3,11,"Purchased since 1992",0,0,0,0,0,100
5,"9/12/99",1,2540249,2,11,"Purchased since 1992",0,0,0,0,0,200
43,"9/12/99",1,2540259,2,11,"Purchased since 1992",0,0,0,0,0,1400
44,"9/12/99",1,2540259,4,3,"Obtained as gift",0,0,0,0,0,7000
42,"9/12/99",1,2540259,1,11,"Purchased since 1992",200,0,5500,1700,400,0
41,"9/12/99",1,2540259,1,1,"Purchased before 1992",0,0,14500,500,0,0
8,"9/12/99",1,2540349,1,11,"Purchased since 1992",80,0,1000,760,0,0
7,"9/12/99",1,2540349,1,1,"Purchased before 1992",0,0,400,0,0,0
10,"9/12/99",1,2540349,2,1,"Purchased before 1992",0,0,0,0,0,200
9,"9/12/99",1,2540349,3,11,"Purchased since 1992",0,0,0,0,500,0
45,"9/12/99",1,2540359,1,1,"Purchased before 1992",0,0,2000,0,0,0
47,"9/12/99",1,2540359,2,1,"Purchased before 1992",0,0,0,0,0,2500
46,"9/12/99",1,2540359,1,11,"Purchased since 1992",1200,400,4500,1750,0,0
12,"9/12/99",1,2540449,2,11,"Purchased since 1992",0,0,0,0,0,160
11,"9/12/99",1,2540449,1,11,"Purchased since 1992",175,0,500,325,400,0
50,"9/12/99",1,2540459,2,1,"Purchased before 1992",0,0,0,0,0,1500
51,"9/12/99",1,2540459,5,11,"Purchased since 1992",0,0,0,0,0,100
49,"9/12/99",1,2540459,1,11,"Purchased since 1992",100,0,8000,1560,4000,0
48,"9/12/99",1,2540459,1,1,"Purchased before 1992",0,0,9000,0,0,0
14,"9/12/99",1,2540549,2,11,"Purchased since 1992",0,0,0,0,0,200
13,"9/12/99",1,2540549,1,11,"Purchased since 1992",0,0,200,260,0,0
52,"9/12/99",1,2540559,1,1,"Purchased before 1992",0,0,1000,0,0,0
53,"9/12/99",1,2540559,1,11,"Purchased since 1992",250,0,1000,470,0,0
54,"9/12/99",1,2540559,2,11,"Purchased since 1992",0,0,0,0,0,250
15,"9/12/99",1,2540649,1,11,"Purchased since 1992",50,0,650,275,340,0
16,"9/12/99",1,2540649,2,1,"Purchased before 1992",0,0,0,0,0,160
17,"9/12/99",1,2540749,1,11,"Purchased since 1992",30,0,500,335,0,0
18,"9/12/99",1,2540749,2,1,"Purchased before 1992",0,0,0,0,0,160
20,"9/12/99",1,2540849,1,3,"Obtained as gift",0,0,0,0,0,1500
21,"9/12/99",1,2540849,2,11,"Purchased since 1992",0,0,0,0,0,7000
19,"9/12/99",1,2540849,1,11,"Purchased since 1992",40,0,7000,900,0,0
22,"9/12/99",1,2540949,1,11,"Purchased since 1992",150,0,1150,385,1000,0
23,"9/12/99",1,2540949,2,11,"Purchased since 1992",0,0,0,0,0,200
25,"9/12/99",1,2541049,2,1,"Purchased before 1992",0,0,0,0,0,130
24,"9/12/99",1,2541049,1,11,"Purchased since 1992",160,0,30,200,0,0
26,"9/12/99",1,2541149,1,11,"Purchased since 1992",30,0,50,275,0,0
27,"9/12/99",1,2541149,2,11,"Purchased since 1992",0,0,0,0,0,160
29,"9/12/99",1,2541249,2,1,"Purchased before 1992",0,0,0,0,0,150
28,"9/12/99",1,2541249,1,11,"Purchased since 1992",150,0,0,325,0,0
30,"9/12/99",1,2541349,1,11,"Purchased since 1992",50,0,550,480,0,0
31,"9/12/99",1,2541349,2,11,"Purchased since 1992",0,0,0,0,0,150
34,"9/12/99",1,2541449,2,3,"Obtained as gift",0,0,0,0,0,800
33,"9/12/99",1,2541449,2,1,"Purchased before 1992",0,0,0,0,0,200
32,"9/12/99",1,2541449,1,11,"Purchased since 1992",40,0,700,560,400,0
36,"9/12/99",1,2541549,2,11,"Purchased since 1992",0,0,0,0,0,1000
35,"9/12/99",1,2541549,1,11,"Purchased since 1992",300,0,2000,1500,200,0
88,"7/14/99",1,2610141,2,3,"Obtained as gift",0,0,0,0,0,480
87,"7/14/99",1,2610141,1,2,"Inherited",0,0,0,190,0,0
86,"7/14/99",1,2610141,1,11,"Purchased since 1992",0,0,0,300,0,0
165,"7/14/99",1,2610151,2,1,"Purchased before 1992",0,0,0,0,0,420
162,"7/14/99",1,2610151,4,1,"Purchased before 1992",0,0,0,300,0,0
164,"7/14/99",1,2610151,4,2,"Inherited",0,0,500,110,0,0
163,"7/14/99",1,2610151,4,11,"Purchased since 1992",0,0,0,200,0,0
170,"7/14/99",1,2610152,2,3,"Obtained as gift",0,0,0,0,0,3000
168,"7/14/99",1,2610152,1,2,"Inherited",0,0,0,260,0,0
169,"7/14/99",1,2610152,2,11,"Purchased since 1992",0,0,0,0,0,200
166,"7/14/99",1,2610152,1,1,"Purchased before 1992",0,0,500,0,0,0
167,"7/14/99",1,2610152,1,11,"Purchased since 1992",0,0,450,200,0,0
90,"7/14/99",1,2610241,1,2,"Inherited",0,0,0,180,0,0
91,"7/14/99",1,2610241,2,3,"Obtained as gift",0,0,0,0,0,750
89,"7/14/99",1,2610241,1,11,"Purchased since 1992",120,0,650,300,0,0
173,"7/14/99",1,2610251,2,1,"Purchased before 1992",0,0,0,0,0,790
171,"7/14/99",1,2610251,1,1,"Purchased before 1992",0,0,400,0,0,0
172,"7/14/99",1,2610251,1,11,"Purchased since 1992",105,0,550,0,0,0
177,"7/14/99",1,2610252,2,3,"Obtained as gift",0,0,0,0,0,890
174,"7/14/99",1,2610252,1,1,"Purchased before 1992",200,0,1300,250,0,0
175,"7/14/99",1,2610252,1,11,"Purchased since 1992",110,0,1500,390,360,0
178,"7/14/99",1,2610252,3,3,"Obtained as gift",0,0,0,0,0,1050
176,"7/14/99",1,2610252,1,2,"Inherited",0,0,0,150,0,0
180,"7/14/99",1,2610253,1,2,"Inherited",0,0,450,260,0,0
181,"7/14/99",1,2610253,2,11,"Purchased since 1992",0,0,0,0,0,600
182,"7/14/99",1,2610253,2,4,"Obtained as dowry",0,0,0,0,0,3050
179,"7/14/99",1,2610253,1,11,"Purchased since 1992",0,0,800,300,0,0
97,"7/14/99",1,2610341,6,3,"Obtained as gift",0,0,0,0,0,850
96,"7/14/99",1,2610341,2,3,"Obtained as gift",0,0,0,0,0,520
94,"7/14/99",1,2610341,2,11,"Purchased since 1992",0,0,0,210,0,0
92,"7/14/99",1,2610341,3,1,"Purchased before 1992",0,0,500,0,0,0
95,"7/14/99",1,2610341,2,2,"Inherited",0,0,0,200,0,0
93,"7/14/99",1,2610341,3,11,"Purchased since 1992",0,0,750,0,850,0
184,"7/14/99",1,2610351,1,11,"Purchased since 1992",0,0,500,400,0,0
186,"7/14/99",1,2610351,4,11,"Purchased since 1992",0,0,0,0,0,850
183,"7/14/99",1,2610351,1,1,"Purchased before 1992",0,0,0,250,0,0
185,"7/14/99",1,2610351,2,11,"Purchased since 1992",0,0,0,0,0,450
99,"7/14/99",1,2610441,6,11,"Purchased since 1992",0,0,2000,650,7000,0
98,"7/14/99",1,2610441,6,1,"Purchased before 1992",0,0,2000,400,0,0
102,"7/14/99",1,2610441,10,11,"Purchased since 1992",0,0,0,0,0,5000
104,"7/14/99",1,2610441,10,4,"Obtained as dowry",0,0,0,0,0,5000
103,"7/14/99",1,2610441,10,3,"Obtained as gift",0,0,0,0,0,10000
101,"7/14/99",1,2610441,2,3,"Obtained as gift",0,0,0,0,0,1200
100,"7/14/99",1,2610441,6,3,"Obtained as gift",0,0,0,0,0,1500
187,"7/14/99",1,2610459,1,1,"Purchased before 1992",150,0,5000,550,0,0
189,"7/14/99",1,2610459,3,11,"Purchased since 1992",0,0,0,0,2500,0
190,"7/14/99",1,2610459,4,11,"Purchased since 1992",0,0,0,0,0,1600
191,"7/14/99",1,2610459,4,3,"Obtained as gift",0,0,0,0,0,4000
188,"7/14/99",1,2610459,1,11,"Purchased since 1992",140,0,5500,500,0,0
107,"7/14/99",1,2610541,2,3,"Obtained as gift",0,0,0,0,0,540
106,"7/14/99",1,2610541,1,11,"Purchased since 1992",110,0,0,210,0,0
108,"7/14/99",1,2610541,5,11,"Purchased since 1992",0,0,0,0,0,450
105,"7/14/99",1,2610541,1,1,"Purchased before 1992",100,0,0,200,0,0
110,"7/14/99",1,2610641,1,11,"Purchased since 1992",200,0,320,200,0,0
109,"7/14/99",1,2610641,1,1,"Purchased before 1992",80,0,0,210,0,0
111,"7/14/99",1,2610641,2,3,"Obtained as gift",0,0,0,0,0,750
112,"7/14/99",1,2610741,1,1,"Purchased before 1992",0,0,500,270,0,0
115,"7/14/99",1,2610741,3,4,"Obtained as dowry",0,0,0,0,0,7000
113,"7/14/99",1,2610741,1,11,"Purchased since 1992",0,0,1000,220,0,0
114,"7/14/99",1,2610741,2,2,"Inherited",0,0,0,0,0,490
116,"7/14/99",1,2610841,1,1,"Purchased before 1992",160,0,400,0,0,0
118,"7/14/99",1,2610841,1,2,"Inherited",0,0,0,175,0,0
117,"7/14/99",1,2610841,1,11,"Purchased since 1992",120,0,420,200,0,0
119,"7/14/99",1,2610841,2,3,"Obtained as gift",0,0,0,0,0,520
120,"7/14/99",1,2610841,3,11,"Purchased since 1992",0,0,0,0,0,1250
123,"7/14/99",1,2610941,2,3,"Obtained as gift",0,0,0,0,0,850
122,"7/14/99",1,2610941,1,11,"Purchased since 1992",280,0,400,300,280,0
121,"7/14/99",1,2610941,1,1,"Purchased before 1992",100,0,280,210,0,0
125,"7/14/99",1,2611041,1,11,"Purchased since 1992",120,0,800,0,0,0
124,"7/14/99",1,2611041,1,1,"Purchased before 1992",0,0,600,0,0,0
126,"7/14/99",1,2611041,2,1,"Purchased before 1992",0,0,0,0,0,420
127,"7/14/99",1,2611141,1,1,"Purchased before 1992",0,0,500,0,0,0
128,"7/14/99",1,2611141,1,11,"Purchased since 1992",0,0,1000,290,850,0
130,"7/14/99",1,2611141,2,3,"Obtained as gift",0,0,0,0,0,750
129,"7/14/99",1,2611141,1,2,"Inherited",0,0,0,200,0,0
134,"7/14/99",1,2611241,1,11,"Purchased since 1992",0,0,450,200,0,0
136,"7/14/99",1,2611241,2,3,"Obtained as gift",0,0,0,0,0,2000
135,"7/14/99",1,2611241,2,1,"Purchased before 1992",0,0,0,0,0,500
133,"7/14/99",1,2611241,1,1,"Purchased before 1992",0,0,400,340,0,0
132,"7/14/99",1,2611241,4,11,"Purchased since 1992",2000,0,0,0,0,0
131,"7/14/99",1,2611241,4,1,"Purchased before 1992",500,0,0,0,0,0
139,"7/14/99",1,2611242,2,3,"Obtained as gift",0,0,0,0,0,1550
137,"7/14/99",1,2611242,1,11,"Purchased since 1992",60,0,350,210,0,0
138,"7/14/99",1,2611242,1,2,"Inherited",0,0,0,110,0,0
144,"7/14/99",1,2611341,4,11,"Purchased since 1992",0,0,0,0,0,620
142,"7/14/99",1,2611341,2,11,"Purchased since 1992",0,0,0,0,0,250
143,"7/14/99",1,2611341,2,3,"Obtained as gift",0,0,0,0,0,1000
141,"7/14/99",1,2611341,1,11,"Purchased since 1992",105,0,850,420,1500,0
140,"7/14/99",1,2611341,1,1,"Purchased before 1992",0,0,650,300,0,0
145,"7/14/99",1,2611441,1,1,"Purchased before 1992",0,0,0,200,0,0
147,"7/14/99",1,2611441,2,2,"Inherited",0,0,0,0,0,980
146,"7/14/99",1,2611441,1,11,"Purchased since 1992",85,0,300,280,0,0
149,"7/14/99",1,2611541,1,11,"Purchased since 1992",130,0,860,240,550,0
151,"7/14/99",1,2611541,2,3,"Obtained as gift",0,0,0,0,0,720
150,"7/14/99",1,2611541,1,2,"Inherited",0,0,0,200,0,0
152,"7/14/99",1,2611541,4,1,"Purchased before 1992",0,0,0,0,0,460
148,"7/14/99",1,2611541,1,1,"Purchased before 1992",100,0,400,0,0,0
153,"7/14/99",1,2611541,4,11,"Purchased since 1992",0,0,0,0,0,800
155,"7/14/99",1,2611641,1,11,"Purchased since 1992",0,0,850,300,0,0
154,"7/14/99",1,2611641,1,1,"Purchased before 1992",0,0,350,280,0,0
156,"7/14/99",1,2611641,2,11,"Purchased since 1992",0,0,0,0,0,550
160,"7/14/99",1,2611741,2,3,"Obtained as gift",0,0,0,0,0,7500
159,"7/14/99",1,2611741,2,1,"Purchased before 1992",0,0,0,0,0,3000
161,"7/14/99",1,2611741,4,11,"Purchased since 1992",0,0,0,0,0,650
